Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,CHIN,485,,2,Contemporary Chinese Fiction in Film,Zhaokun Xin,57,77.3,77.0,70.0,85.0,96.0,59.0,,,,,8.0,,8.0,15.0,,8.0,8.0
UBCV,2021,W,CHIN,485,,21,Contemporary Chinese Fiction in Film,Zheng Cai,60,75.8,79.0,71.0,83.0,97.0,0.0,,,,,,6.0,6.0,14.0,14.0,8.0,
UBCV,2021,W,CHIN,485,,22,Contemporary Chinese Fiction in Film,Zheng Cai,58,78.4,79.0,75.0,85.0,92.0,46.0,,,,,,,,18.0,8.0,11.0,
UBCV,2021,W,CHIN,491,,1,Classical Chinese I (Heritage),Josephine Chiu-Duke,22,80.1,80.5,77.3,83.0,90.0,69.0,,,,,,,,,8.0,,
UBCV,2021,W,CHIN,491,,3,Classical Chinese I (Heritage),Xue Shun Liu,55,75.2,75.0,70.0,80.5,94.0,50.0,,,,,,,15.0,8.0,7.0,,
UBCV,2021,W,CHIN,493,,2,Classical Chinese II (Heritage),Josephine Chiu-Duke,38,78.8,81.5,72.3,87.0,89.0,56.0,,,,,,,,,7.0,15.0,
UBCV,2021,W,CHIN,493,,3,Classical Chinese II (Heritage),Xue Shun Liu,45,77.6,79.0,76.0,82.0,94.0,57.0,,,,,,,,17.0,11.0,,
UBCV,2021,W,HINU,102,,1,Introductory Hindi-Urdu,Sunil Kumar Bhatt,12,78.7,86.0,77.5,91.3,96.0,0.0,,,,,,,,,,,
UBCV,2021,W,HINU,200,,1,Intermediate Hindi-Urdu,Sunil Kumar Bhatt,7,86.3,88.0,81.5,89.0,97.0,78.0,,,,,,,,,,,
UBCV,2021,W,PHRM,100,,1,Foundations of Pharmacy,Jennifer Bolt;Roxane Carr;Fong Chan;Mary De Vera;Lynda Eccott;Adam Frankel;Patricia Gerber;Urs Hafeli;Mark Harrison;Sarah Hedtrich;Ali Reza Ladak;Larry Leung;Shyh-Dar Li;Anil Maharaj;Jason Min;Janice Lynn Moshenko;Brent Page;Ingrid Price;Brian Rodrigues;Tony Seet;Katherine Seto;Karla Williams;Judy Wong,218,83.0,84.0,79.0,88.0,96.0,59.0,,,,,,10.0,10.0,34.0,60.0,58.0,41.0
UBCV,2021,W,PHRM,111,,1,Medication Management I,Arden Barry;Jennifer Bolt;Colleen Brady;Brian Cairns;Roxane Carr;Fong Chan;Mary Elliot;Michelle Fischer;Adam Frankel;Jonathan Grosshuesch;Colleen Inglis;Christine Khurana;Ali Reza Ladak;Fawziah Lalji;Penelope Miller;Aileen Mira;Janice Lynn Moshenko;Tessa Nicholl;Shane Pawluk;Ingrid Price;Brian Rodrigues;Tony Seet;Katherine Seto;Asal Taheri;Judy Wong;Jane Meng Xia,215,80.8,81.0,77.0,87.0,95.0,57.0,8.0,,,,,,26.0,48.0,55.0,47.0,24.0
UBCV,2021,W,PHRM,131,,1,Study Design and Interpretation I,Jacquelyn Cragg,212,92.2,93.0,90.0,95.0,99.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34.0,170.0
UBCV,2021,W,PHRM,141,,1,Seminar: Pharmacists in Practice I,Larry Leung,220,98.7,99.0,98.0,100.0,100.0,86.0,,,,,,,,,,,217.0
UBCV,2021,W,PHRM,161,,1,Technology in Healthcare,Jason Min,215,92.4,93.0,90.0,96.0,100.0,69.0,,,,,,,,,10.0,38.0,163.0
UBCV,2021,W,PHRM,211,,1,Medication Management II,Arden Barry;Colleen Brady;Roxane Carr;Fong Chan;Karen Dahri;Jagpaul Deol;Michelle Fischer;Adam Frankel;Jonathan Grosshuesch;Colleen Inglis;Ali Reza Ladak;Peter Shane Loewen;Gregory Mah;Aileen Mira;Janice Lynn Moshenko;Ingrid Price;Jillian Reardon;Brian Rodrigues;Tony Seet;Katherine Seto;Asal Taheri;Ricky Turgeon;Jane Meng Xia;Peter Zed,210,79.7,80.0,75.0,85.0,93.0,59.0,,,,,7.0,14.0,29.0,39.0,62.0,44.0,11.0
UBCV,2021,W,PHRM,212,,1,Medication Management III,Fong Chan;Anar Dossa;Mary Elliot;Michelle Fischer;Jonathan Grosshuesch;Colleen Inglis;Tamiz Jamal Kanji;Larry Leung;Peter Shane Loewen;Aileen Mira;Tessa Nicholl;Brian Rodrigues;Katherine Seto;Peter Soja;Asal Taheri;Hilary Watson;Kerry Wilbur,210,82.0,82.0,78.0,87.0,95.0,66.0,,,,,,10.0,18.0,41.0,53.0,56.0,28.0
UBCV,2021,W,PHRM,221,,1,Nutrition for Pharmacists,Lynda Eccott,210,83.9,85.0,79.0,89.0,99.0,62.0,,,,,,10.0,11.0,28.0,50.0,63.0,43.0
UBCV,2021,W,PHRM,231,,1,Study Design and Interpretation II,James Mccormack;Mohsen Sadatsafavi;Ricky Turgeon,211,74.8,75.0,71.0,79.0,86.0,36.0,,,,,10.0,41.0,50.0,63.0,38.0,,
